,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
904,Cho'Gath,Nocturne,Irelia,Karma,Fiddlesticks,Camille,Taliyah,Urgot,Ezreal,Shen,False,,,,
905,Ornn,Nocturne,Zoe,Karma,Soraka,Poppy,Taliyah,Azir,Lucian,Tahm Kench,False,,,,
906,Cho'Gath,Camille,Kayle,Ezreal,Braum,Aatrox,Trundle,Yasuo,Lucian,Tahm Kench,True,,,,
907,Darius,Camille,Irelia,Mordekaiser,Galio,Jayce,Olaf,Lulu,Renekton,Alistar,True,,,,
908,Kennen,Camille,Galio,Renekton,Lulu,Darius,Taliyah,Yasuo,Mordekaiser,Ornn,False,,,,
909,Dr. Mundo,Trundle,Zoe,Heimerdinger,Fiddlesticks,Ornn,Hecarim,Yasuo,Xayah,Rakan,True,,,,
910,Cho'Gath,Taric,Kai'Sa,Janna,Rakan,Shen,Camille,Lulu,Draven,Morgana,False,,,,
911,Aatrox,Camille,Anivia,Darius,Shen,Malphite,Trundle,Swain,Mordekaiser,Thresh,True,,,,
912,Singed,Nocturne,Swain,Mordekaiser,Tahm Kench,Aatrox,Camille,Irelia,Gangplank,Alistar,True,,,,
913,Darius,Nocturne,Vel'Koz,Mordekaiser,Ornn,Gangplank,Camille,Lulu,Varus,Shen,True,,,,
914,Singed,Nocturne,Swain,Vladimir,Tahm Kench,Ornn,Camille,Vel'Koz,Ryze,Alistar,False,,,,
915,Ornn,Xin Zhao,Irelia,Lucian,Soraka,Dr. Mundo,Taliyah,Vladimir,Yasuo,Blitzcrank,False,,,,
916,Dr. Mundo,Evelynn,Irelia,Vladimir,Morgana,Aatrox,Trundle,Zoe,Yasuo,Soraka,False,,,,
917,Vladimir,Graves,Lissandra,Ziggs,Pyke,Cho'Gath,Nocturne,Lulu,Draven,Fiddlesticks,True,,,,
918,Dr. Mundo,Taliyah,Aurelion Sol,Varus,Gragas,Darius,Camille,Ryze,Lulu,Alistar,True,,,,
919,Shen,Graves,Yasuo,Kai'Sa,Alistar,Kennen,Trundle,Irelia,Mordekaiser,Nautilus,False,,,,
920,Ornn,Camille,Taliyah,Brand,Alistar,Nunu,Urgot,Kayle,Caitlyn,Fiddlesticks,False,,,,
921,Nunu,Caitlyn,Kayle,Camille,Karma,Urgot,Trundle,Anivia,Ezreal,Fiddlesticks,False,,,,
922,Ornn,Taliyah,Talon,Lux,Pyke,Gangplank,Xin Zhao,Lulu,Ezreal,Fiddlesticks,True,,,,
923,Singed,Nunu,Kai'Sa,Karma,Morgana,Renekton,Camille,Twisted Fate,Varus,Shen,True,,,,
924,Shen,Nocturne,Zoe,Mordekaiser,Alistar,Camille,Lulu,Fiddlesticks,Kayle,Nunu,False,,,,
925,Darius,Ryze,Karma,Lulu,Graves,Gnar,Camille,Yasuo,Ornn,Anivia,True,,,,
926,Aatrox,Braum,Kai'Sa,Heimerdinger,Soraka,Ornn,Nocturne,Syndra,Ziggs,Fiddlesticks,True,,,,
927,Aatrox,Camille,Galio,Xayah,Rakan,Renekton,Trundle,Irelia,Vladimir,Leona,True,,,,
928,Aatrox,Olaf,Irelia,Kai'Sa,Alistar,Ornn,Graves,Renekton,Ezreal,Braum,True,,,,
929,Ornn,Graves,Lulu,Vladimir,Morgana,Shen,Nocturne,Zoe,Brand,Nautilus,True,,,,
930,Yasuo,Trundle,Irelia,Dr. Mundo,Shen,Ornn,Xin Zhao,Lulu,Swain,Tahm Kench,True,,,,
931,Dr. Mundo,Graves,Lulu,Brand,Rakan,Ornn,Xin Zhao,Viktor,Ezreal,Braum,False,,,,
932,Darius,Master Yi,Taric,Vladimir,Lulu,Ryze,Taliyah,Braum,Ashe,Janna,False,,,,
933,Ornn,Rengar,Lulu,Ezreal,Tahm Kench,Dr. Mundo,Trundle,Zoe,Ryze,Fiddlesticks,True,,,,
934,Camille,Nunu,Karthus,Lucian,Rakan,Vladimir,Nocturne,Fizz,Ryze,Tahm Kench,False,,,,
935,Aatrox,Xin Zhao,Swain,Ryze,Shen,Renekton,Nocturne,Lulu,Irelia,Alistar,True,,,,
936,Dr. Mundo,Trundle,Irelia,Varus,Tahm Kench,Darius,Xin Zhao,Gangplank,Brand,Nautilus,True,,,,
937,Ornn,Xin Zhao,Irelia,Vladimir,Alistar,Aatrox,Graves,Lulu,Ezreal,Braum,False,,,,
938,Ornn,Olaf,Syndra,Ezreal,Braum,Singed,Camille,Lulu,Lucian,Rakan,True,,,,
939,Shen,Nocturne,Orianna,Lucian,Braum,Ornn,Xin Zhao,Ziggs,Xayah,Lulu,True,,,,
940,Rumble,Trundle,Taliyah,Vladimir,Alistar,Aatrox,Nocturne,Aurelion Sol,Ezreal,Soraka,False,,,,
941,Dr. Mundo,Master Yi,Taric,Lucian,Lulu,Irelia,Graves,Zoe,Vladimir,Rakan,True,,,,
942,Darius,Nocturne,Swain,Mordekaiser,Thresh,Ornn,Skarner,Irelia,Vladimir,Soraka,True,,,,
943,Camille,Master Yi,Taric,Lulu,Morgana,Jax,Graves,Lissandra,Yasuo,Alistar,False,,,,
944,Jayce,Trundle,Swain,Gangplank,Morgana,Darius,Xin Zhao,Anivia,Mordekaiser,Ornn,True,,,,
945,Darius,Skarner,Taliyah,Vladimir,Lulu,Ornn,Trundle,Zoe,Irelia,Morgana,False,,,,
946,Nasus,Camille,Galio,Vladimir,Rakan,Dr. Mundo,Xin Zhao,Lulu,Ryze,Fiddlesticks,True,,,,
947,Aatrox,Sejuani,Swain,Ezreal,Morgana,Darius,Xin Zhao,Ryze,Lucian,Tahm Kench,True,,,,
948,Shen,Rengar,Irelia,Ezreal,Tahm Kench,Ornn,Sejuani,Zoe,Kalista,Thresh,False,,,,
949,Gangplank,Rengar,Lulu,Ezreal,Tahm Kench,Darius,Olaf,Ryze,Heimerdinger,Shen,True,,,,
950,Singed,Braum,Lulu,Kai'Sa,Morgana,Jax,Graves,Zoe,Ezreal,Rakan,True,,,,
951,Dr. Mundo,Nocturne,Galio,Ezreal,Tahm Kench,Gangplank,Elise,Irelia,Ryze,Shen,True,,,,
952,Dr. Mundo,Trundle,Zoe,Varus,Tahm Kench,Jax,Camille,Taliyah,Kai'Sa,Shen,True,,,,
953,Jayce,Skarner,Zoe,Swain,Alistar,Ornn,Camille,Irelia,Lucian,Fiddlesticks,True,,,,
954,Kled,Nidalee,Lulu,Ezreal,Taliyah,Jayce,Graves,LeBlanc,Mordekaiser,Shen,True,,,,
955,Dr. Mundo,Graves,Zoe,Varus,Tahm Kench,Aatrox,Camille,Irelia,Swain,Rakan,False,,,,
956,Dr. Mundo,Nocturne,Taliyah,Mordekaiser,Thresh,Aatrox,Trundle,Irelia,Swain,Gragas,True,,,,
957,Dr. Mundo,Braum,Lulu,Kai'Sa,Shen,Darius,Skarner,Yasuo,Vladimir,Morgana,True,,,,
958,Vladimir,Trundle,Jax,Xayah,Rakan,Aatrox,Master Yi,Taric,Taliyah,Shen,False,,,,
959,Malphite,Sejuani,Zoe,Ezreal,Pyke,Aatrox,Trundle,Cassiopeia,Irelia,Alistar,True,,,,
960,Ornn,Olaf,Zoe,Kai'Sa,Tahm Kench,Singed,Camille,Galio,Ezreal,Rakan,False,,,,
961,Camille,Udyr,Swain,Lucian,Fiddlesticks,Dr. Mundo,Sejuani,Aatrox,Ziggs,Pyke,False,,,,
962,Vladimir,Trundle,Irelia,Ezreal,Tahm Kench,Darius,Skarner,Lulu,Heimerdinger,Alistar,True,,,,
963,Ornn,Braum,Kai'Sa,Karma,Tahm Kench,Dr. Mundo,Xin Zhao,Zoe,Lucian,Alistar,True,,,,
964,Dr. Mundo,Nocturne,Irelia,Ryze,Pyke,Fiora,Trundle,Vladimir,Ziggs,Tahm Kench,True,,,,
965,Dr. Mundo,Trundle,Irelia,Lucian,Braum,Ornn,Kayn,Camille,Heimerdinger,Zoe,True,,,,
966,Dr. Mundo,Sejuani,Yasuo,Xayah,Rakan,Ornn,Xin Zhao,Lulu,Kog'Maw,Tahm Kench,True,,,,
967,Cho'Gath,Braum,Lulu,Kai'Sa,Karma,Aatrox,Camille,Zoe,Lucian,Shen,False,,,,
968,Singed,Xin Zhao,Zoe,Lucian,Braum,Dr. Mundo,Camille,Galio,Swain,Soraka,False,,,,
969,Ornn,Camille,Vladimir,Ezreal,Soraka,Dr. Mundo,Taliyah,Irelia,Ashe,Tahm Kench,False,,,,
970,Ornn,Camille,Vladimir,Ezreal,Soraka,Dr. Mundo,Taliyah,Irelia,Ashe,Tahm Kench,False,,,,
971,Jax,Nocturne,Swain,Ezreal,Shen,Aatrox,Trundle,Vel'Koz,Vladimir,Rakan,True,,,,
972,Darius,Graves,Swain,Yasuo,Alistar,Singed,Braum,Syndra,Kai'Sa,Tahm Kench,True,,,,
973,Dr. Mundo,Sejuani,Zoe,Varus,Braum,Darius,Gragas,Irelia,Ezreal,Tahm Kench,True,,,,
974,Dr. Mundo,Trundle,Zoe,Ziggs,Tahm Kench,Singed,Graves,Malzahar,Ezreal,Karma,False,,,,
975,Ornn,Karthus,Nunu,Ezreal,Fiddlesticks,Dr. Mundo,Camille,Lulu,Vladimir,Taric,False,,,,
976,Vladimir,Graves,Lissandra,Ziggs,Tahm Kench,Ornn,Camille,Lulu,Lucian,Braum,False,,,,
977,Ornn,Taliyah,Yasuo,Varus,Tahm Kench,Dr. Mundo,Camille,Vladimir,Tristana,Braum,True,,,,
978,Dr. Mundo,Trundle,Taliyah,Lucian,Rakan,Ornn,Graves,Lulu,Swain,Alistar,False,,,,
979,Jax,Lee Sin,Zoe,Vladimir,Alistar,Aatrox,Braum,Kai'Sa,Xayah,Rakan,False,,,,
980,Aatrox,Braum,Lucian,Karma,Alistar,Jax,Lee Sin,Vladimir,Kai'Sa,Morgana,True,,,,
981,Dr. Mundo,Trundle,Irelia,Kai'Sa,Pyke,Aatrox,Camille,Zoe,Lucian,Fiddlesticks,True,,,,
982,Camille,Trundle,Sejuani,Galio,Vladimir,Ornn,Shyvana,Swain,Mordekaiser,Shen,False,,,,
983,Jax,Graves,Swain,Braum,Rakan,Master Yi,Taric,Karma,Taliyah,Dr. Mundo,False,,,,
984,Darius,Trundle,Sejuani,Lulu,Vladimir,Camille,Kai'Sa,Heimerdinger,Alistar,Shen,True,,,,
985,Dr. Mundo,Trundle,Yasuo,Swain,Pyke,Darius,Sejuani,Irelia,Vladimir,Alistar,True,,,,
986,Ornn,Sejuani,Zoe,Varus,Morgana,Singed,Trundle,Irelia,Kai'Sa,Tahm Kench,False,,,,
987,Dr. Mundo,Nocturne,Anivia,Ezreal,Morgana,Aatrox,Skarner,Swain,Xayah,Rakan,False,,,,
988,Ornn,Nunu,Kai'Sa,Lucian,Tahm Kench,Irelia,Sejuani,Karthus,Vladimir,Shen,True,,,,
989,Aatrox,Nocturne,Lissandra,Lucian,Braum,Ornn,Camille,Swain,Xayah,Rakan,True,,,,
990,Ornn,Braum,Yasuo,Kai'Sa,Alistar,Shen,Evelynn,Swain,Ezreal,Tahm Kench,True,,,,
991,Aatrox,Rakan,Taliyah,Xayah,Shen,Dr. Mundo,Sejuani,Irelia,Vladimir,Tahm Kench,True,,,,
992,Ornn,Camille,Zoe,Lucian,Rakan,Aatrox,Skarner,Galio,Ezreal,Braum,False,,,,
993,Malphite,Nocturne,Heimerdinger,Brand,Ornn,Aatrox,Trundle,Zoe,Ezreal,Soraka,False,,,,
994,Dr. Mundo,Camille,LeBlanc,Vladimir,Fiddlesticks,Ornn,Nocturne,Karma,Ezreal,Alistar,True,,,,
995,Aatrox,Trundle,Darius,Vladimir,Blitzcrank,Dr. Mundo,Nidalee,Irelia,Ezreal,Rakan,False,,,,
996,Renekton,Nocturne,Taliyah,Ezreal,Tahm Kench,Aatrox,Camille,Galio,Lulu,Braum,True,,,,
997,Jax,Xin Zhao,Zoe,Swain,Morgana,Aatrox,Skarner,Irelia,Varus,Tahm Kench,True,,,,
998,Singed,Camille,LeBlanc,Mordekaiser,Shen,Dr. Mundo,Skarner,Yasuo,Lucian,Alistar,True,,,,
999,Swain,Master Yi,Irelia,Taric,Rakan,Jax,Graves,Ryze,Mordekaiser,Morgana,True,,,,
1000,Aatrox,Nocturne,Galio,Vladimir,Shen,Ryze,Trundle,Swain,Jayce,Tahm Kench,True,,,,
1001,Dr. Mundo,Braum,Swain,Kai'Sa,Rakan,Aatrox,Graves,Zoe,Jayce,Morgana,False,,,,
1002,Dr. Mundo,Nocturne,Yasuo,Kai'Sa,Alistar,Aatrox,Sejuani,Swain,Ezreal,Braum,False,,,,
1003,Fiora,Sejuani,Zoe,Ezreal,Tahm Kench,Jax,Camille,LeBlanc,Kai'Sa,Shen,True,,,,
1004,Darius,Braum,Taliyah,Lucian,Shen,Dr. Mundo,Xin Zhao,Talon,Ezreal,Rakan,True,,,,
1005,Fiora,Sejuani,Yasuo,Xayah,Rakan,Aatrox,Xin Zhao,Vladimir,Kai'Sa,Braum,False,,,,
1006,Renekton,Sejuani,Irelia,Kai'Sa,Morgana,Aatrox,Olaf,Lulu,Ezreal,Rakan,True,,,,
1007,Dr. Mundo,Trundle,Swain,Lucian,Thresh,Aatrox,Olaf,Aurelion Sol,Kai'Sa,Tahm Kench,False,,,,
1008,Yasuo,Graves,Galio,Vladimir,Braum,Camille,Xin Zhao,Swain,Kai'Sa,Rakan,True,,,,
1009,Aatrox,Sejuani,Cassiopeia,Varus,Morgana,Ornn,Kindred,Swain,Ezreal,Tahm Kench,False,,,,
1010,Aatrox,Camille,Zoe,Ezreal,Tahm Kench,Darius,Sejuani,Yasuo,Morgana,Pyke,False,,,,
1011,Vladimir,Sejuani,Aatrox,Morgana,Pyke,Gangplank,Kindred,Ryze,Ezreal,Tahm Kench,True,,,,
1012,Dr. Mundo,Trundle,Zoe,Lucian,Braum,Aatrox,Sejuani,Irelia,Morgana,Shen,False,,,,
1013,Darius,Trundle,Zoe,Vladimir,Shen,Dr. Mundo,Nidalee,Irelia,Ezreal,Rakan,True,,,,
1014,Ornn,Sejuani,Irelia,Ezreal,Rakan,Dr. Mundo,Trundle,Zoe,Varus,Morgana,False,,,,
1015,Aatrox,Sejuani,Taliyah,Ezreal,Shen,Malphite,Trundle,Swain,Varus,Rakan,True,,,,
1016,Kennen,Sejuani,Galio,Xayah,Rakan,Dr. Mundo,Trundle,Irelia,Varus,Morgana,True,,,,
1017,Aatrox,Sejuani,Yasuo,Swain,Alistar,Darius,Trundle,Aurelion Sol,Ashe,Morgana,True,,,,
1018,Darius,Trundle,Zoe,Xayah,Rakan,Dr. Mundo,Sejuani,Syndra,Yasuo,Leona,True,,,,
1019,Dr. Mundo,Trundle,Swain,Lucian,Alistar,Aatrox,Camille,Zoe,Vladimir,Gragas,False,,,,
1020,Aatrox,Skarner,Zoe,Vladimir,Alistar,Renekton,Sejuani,Yasuo,Xayah,Rakan,False,,,,
1021,Ornn,Sejuani,Zoe,Lucian,Braum,Aatrox,Skarner,Galio,Vladimir,Alistar,False,,,,
1022,Aatrox,Trundle,Galio,Mordekaiser,Alistar,Renekton,Sejuani,Irelia,Yasuo,Gragas,True,,,,
1023,Dr. Mundo,Camille,Zoe,Darius,Alistar,Kennen,Nocturne,Aatrox,Mordekaiser,Ornn,False,,,,
1024,Aatrox,Skarner,Talon,Vladimir,Rakan,Kled,Sejuani,Jayce,Ezreal,Tahm Kench,True,,,,
1025,Dr. Mundo,Nocturne,Lulu,Ashe,Tahm Kench,Singed,Sejuani,Irelia,Ezreal,Karma,False,,,,
1026,Jayce,Rakan,Morgana,Xayah,Blitzcrank,Darius,Sejuani,Swain,Soraka,Tahm Kench,True,,,,
1027,Darius,Xin Zhao,Galio,Swain,Tahm Kench,Dr. Mundo,Camille,Anivia,Ezreal,Shen,False,,,,
1028,Kled,Sejuani,Zoe,Ezreal,Karma,Aatrox,Xin Zhao,Malzahar,Swain,Morgana,True,,,,
1029,Singed,Camille,Zoe,Heimerdinger,Morgana,Gangplank,Sejuani,Irelia,Lucian,Shen,True,,,,
1030,Darius,Rakan,Syndra,Xayah,Shen,Kled,Skarner,Swain,Morgana,Tahm Kench,True,,,,
1031,Camille,Trundle,Vel'Koz,Ezreal,Pyke,Jax,Skarner,Swain,Vladimir,Shen,False,,,,
1032,Ornn,Graves,Ryze,Kai'Sa,Bard,Aatrox,Nocturne,Irelia,Vladimir,Tahm Kench,False,,,,
1033,Aatrox,Skarner,Corki,Swain,Rakan,Malphite,Camille,Galio,Ezreal,Alistar,True,,,,
1034,Aatrox,Sejuani,Yasuo,Vladimir,Pyke,Kennen,Trundle,Galio,Ashe,Tahm Kench,False,,,,
1035,Dr. Mundo,Sejuani,Zoe,Xayah,Braum,Kennen,Camille,Galio,Ashe,Shen,True,,,,
1036,Dr. Mundo,Trundle,Zoe,Ashe,Tahm Kench,Darius,Sejuani,Irelia,Swain,Rakan,True,,,,
1037,Singed,Taliyah,Irelia,Kalista,Braum,Dr. Mundo,Nocturne,Lulu,Ezreal,Alistar,True,,,,
1038,Singed,Taliyah,Irelia,Swain,Tahm Kench,Shen,Nocturne,Vladimir,Varus,Morgana,True,,,,
1039,Jax,Sejuani,Zoe,Xayah,Rakan,Aatrox,Camille,Irelia,Vladimir,Leona,False,,,,
1040,Dr. Mundo,Camille,Swain,Lucian,Braum,Cho'Gath,Trundle,Irelia,Ezreal,Pyke,True,,,,
1041,Aatrox,Trundle,Zoe,Lucian,Braum,Dr. Mundo,Sejuani,Yasuo,Xayah,Rakan,True,,,,
1042,Vladimir,Nocturne,Ryze,Irelia,Tahm Kench,Renekton,Skarner,Darius,Swain,Pyke,False,,,,
1043,Dr. Mundo,Camille,Zoe,Swain,Alistar,Ornn,Tahm Kench,Xayah,Morgana,Rakan,False,,,,
1044,Dr. Mundo,Trundle,Zoe,Vladimir,Morgana,Darius,Sejuani,Irelia,Swain,Shen,True,,,,
1045,Jax,Rakan,Zoe,Xayah,Shen,Aatrox,Kindred,Twisted Fate,Morgana,Pyke,True,,,,
1046,Dr. Mundo,Trundle,Zoe,Ryze,Shen,Aatrox,Sejuani,Irelia,Swain,Tahm Kench,False,,,,
1047,Dr. Mundo,Braum,Taliyah,Kai'Sa,Rakan,Kled,Sejuani,Vladimir,Irelia,Shen,False,,,,
1048,Dr. Mundo,Blitzcrank,Morgana,Xayah,Rakan,Kled,Sejuani,Galio,Irelia,Taric,False,,,,
1049,Dr. Mundo,Nidalee,Zoe,Varus,Tahm Kench,Nasus,Sejuani,Irelia,Swain,Pyke,False,,,,
1050,Dr. Mundo,Trundle,Poppy,Swain,Pyke,Vladimir,Sejuani,Irelia,Yasuo,Thresh,True,,,,
1051,Kled,Trundle,Vladimir,Varus,Tahm Kench,Dr. Mundo,Nocturne,Irelia,Lucian,Braum,False,,,,
1052,Dr. Mundo,Xin Zhao,Irelia,Ezreal,Tahm Kench,Singed,Trundle,Yasuo,Vladimir,Pyke,False,,,,
1053,Darius,Trundle,Irelia,Ashe,Tahm Kench,Dr. Mundo,Camille,Swain,Ezreal,Morgana,True,,,,
1054,Dr. Mundo,Camille,Yasuo,Draven,Morgana,Darius,Lee Sin,Irelia,Xayah,Rakan,True,,,,
1055,Dr. Mundo,Taliyah,Zoe,Ezreal,Alistar,Ornn,Camille,Yasuo,Vladimir,Rakan,True,,,,
1056,Jax,Sejuani,Taliyah,Xayah,Rakan,Aatrox,Trundle,Anivia,Morgana,Tahm Kench,False,,,,
1057,Renekton,Nocturne,Vladimir,Ashe,Tahm Kench,Aatrox,Sejuani,Yasuo,Swain,Braum,False,,,,
1058,Kennen,Nocturne,Zoe,Vladimir,Shen,Ornn,Trundle,Yasuo,Ezreal,Tahm Kench,False,,,,
1059,Ornn,Trundle,Vladimir,Ezreal,Zyra,Dr. Mundo,Kindred,Zoe,Yasuo,Pyke,False,,,,
1060,Aatrox,Sejuani,Galio,Ezreal,Alistar,Camille,Kindred,Zoe,Lucian,Shen,True,,,,
1061,Camille,Olaf,Galio,Lucian,Tahm Kench,Poppy,Skarner,Irelia,Morgana,Shen,True,,,,
1062,Aatrox,Trundle,Cassiopeia,Ezreal,Shen,Renekton,Taliyah,Irelia,Vladimir,Tahm Kench,True,,,,
1063,Jax,Skarner,Cassiopeia,Ezreal,Alistar,Aatrox,Sejuani,LeBlanc,Kai'Sa,Shen,True,,,,
1064,Aatrox,Trundle,Lucian,Heimerdinger,Shen,Dr. Mundo,Kindred,Zoe,Ezreal,Pyke,True,,,,
1065,Renekton,Trundle,Brand,Irelia,Morgana,Aatrox,Sejuani,Darius,Varus,Tahm Kench,False,,,,
1066,Singed,Sejuani,Irelia,Xayah,Rakan,Rumble,Alistar,Yasuo,Kai'Sa,Nautilus,True,,,,
1067,Jax,Tahm Kench,Morgana,Xayah,Rakan,Aatrox,Sejuani,Lulu,Ezreal,Zyra,True,,,,
1068,Aatrox,Sejuani,Galio,Lucian,Fiddlesticks,Malphite,Braum,Vladimir,Kai'Sa,Shen,True,,,,
1069,Ornn,Braum,Tristana,Ezreal,Morgana,Dr. Mundo,Olaf,Lissandra,Lucian,Alistar,False,,,,
1070,Ornn,Kindred,Lulu,Ezreal,Rakan,Gangplank,Sejuani,Zoe,Xayah,Blitzcrank,False,,,,
1071,Aatrox,Skarner,Swain,Vladimir,Shen,Kennen,Trundle,Ornn,Ashe,Taric,True,,,,
1072,Ornn,Trundle,Zoe,Ashe,Tahm Kench,Kennen,Skarner,Talon,Brand,Morgana,True,,,,
1073,Kennen,Trundle,Irelia,Xayah,Tahm Kench,Singed,Sejuani,Aatrox,Ashe,Morgana,False,,,,
1074,Dr. Mundo,Camille,Aatrox,Swain,Morgana,Darius,Trundle,Irelia,Lucian,Rakan,False,,,,
1075,Ornn,Trundle,Swain,Kai'Sa,Tahm Kench,Dr. Mundo,Camille,Yasuo,Ezreal,Gragas,True,,,,
1076,Singed,Trundle,Syndra,Lucian,Rakan,Vladimir,Kindred,Galio,Xayah,Shen,False,,,,
1077,Darius,Trundle,Yasuo,Veigar,Morgana,Jax,Xin Zhao,Talon,Swain,Pyke,True,,,,
1078,Darius,Skarner,Yasuo,Heimerdinger,Morgana,Jax,Sejuani,Irelia,Vladimir,Tahm Kench,False,,,,
1079,Renekton,Trundle,Irelia,Ezreal,Tahm Kench,Aatrox,Skarner,Gangplank,Veigar,Pyke,False,,,,
1080,Aatrox,Braum,Kai'Sa,Xayah,Rakan,Fiora,Graves,Vladimir,Swain,Morgana,False,,,,
1081,Dr. Mundo,Taliyah,Irelia,Jayce,Rakan,Camille,Trundle,Yasuo,Vladimir,Leona,False,,,,
1082,Aatrox,Braum,Kai'Sa,Morgana,Shen,Jax,Sejuani,Vladimir,Swain,Rakan,True,,,,
1083,Master Yi,Taric,Vladimir,Lulu,Karma,Urgot,Braum,Kai'Sa,Ashe,Alistar,True,,,,
1084,Dr. Mundo,Braum,Taliyah,Xayah,Zyra,Aatrox,Trundle,Morgana,Zoe,Shen,False,,,,
1085,Renekton,Trundle,Irelia,Brand,Shen,Aatrox,Sejuani,Darius,Kai'Sa,Alistar,False,,,,
1086,Ornn,Taliyah,Yasuo,Lucian,Braum,Aatrox,Kha'Zix,Zoe,Morgana,Shen,False,,,,
1087,Dr. Mundo,Xin Zhao,Swain,Lucian,Zyra,Kled,Trundle,Yasuo,Ezreal,Morgana,True,,,,
1088,Irelia,Trundle,Morgana,Lulu,Fiddlesticks,Renekton,Braum,Karma,Lucian,Alistar,False,,,,
1089,Gangplank,Fiddlesticks,Swain,Kai'Sa,Alistar,Dr. Mundo,Rakan,Xayah,Varus,Tahm Kench,True,,,,
1090,Gnar,Trundle,Aatrox,Vladimir,Pyke,Dr. Mundo,Kindred,Zoe,Yasuo,Alistar,True,,,,
1091,Gragas,Trundle,Zoe,Vel'Koz,Tahm Kench,Dr. Mundo,Sejuani,Yasuo,Vladimir,Soraka,False,,,,
1092,Ornn,Camille,Zoe,Varus,Morgana,Dr. Mundo,Kindred,Syndra,Ashe,Nami,False,,,,
1093,Dr. Mundo,Kindred,Swain,Ezreal,Taric,Gangplank,Sejuani,Talon,Varus,Braum,True,,,,
1094,Dr. Mundo,Kindred,Orianna,Varus,Shen,Darius,Trundle,LeBlanc,Swain,Morgana,False,,,,
1095,Darius,Nocturne,Lulu,Ryze,Tahm Kench,Dr. Mundo,Taliyah,Kled,Vladimir,Shen,True,,,,
1096,Dr. Mundo,Nocturne,Galio,Vel'Koz,Fiddlesticks,Kled,Kindred,Anivia,Vladimir,Alistar,False,,,,
1097,Dr. Mundo,Kindred,Anivia,Mordekaiser,Rakan,Gangplank,Camille,Galio,Vladimir,Shen,True,,,,
1098,Darius,Trundle,Swain,Malzahar,Brand,Kled,Sejuani,Talon,Vladimir,Shen,False,,,,
1099,Dr. Mundo,Trundle,Zoe,Varus,Tahm Kench,Camille,Sejuani,Syndra,Morgana,Shen,True,,,,
1100,Darius,Taliyah,Irelia,Ryze,Alistar,Vladimir,Nocturne,Talon,Ezreal,Shen,True,,,,
1101,Jax,Skarner,Galio,Xayah,Rakan,Camille,Trundle,Talon,Vladimir,Pyke,True,,,,
1102,Dr. Mundo,Skarner,Kled,Vladimir,Rakan,Gangplank,Nocturne,Irelia,Swain,Tahm Kench,False,,,,
1103,Dr. Mundo,Nocturne,Galio,Ezreal,Shen,Gangplank,Rengar,Swain,Ashe,Tahm Kench,True,,,,
1104,Dr. Mundo,Sejuani,Malzahar,Kog'Maw,Tahm Kench,Kennen,Zac,Zoe,Morgana,Shen,True,,,,
1105,Darius,Zac,Zoe,Taliyah,Shen,Dr. Mundo,Sejuani,Vel'Koz,Kog'Maw,Taric,True,,,,
1106,Dr. Mundo,Nocturne,Irelia,Mordekaiser,Taric,Poppy,Kindred,Talon,Vladimir,Shen,True,,,,
1107,Darius,Sejuani,Kled,Swain,Pyke,Rumble,Nocturne,Irelia,Vladimir,Alistar,False,,,,
1108,Dr. Mundo,Sejuani,Swain,Xayah,Rakan,Darius,Kindred,Galio,Karthus,Shen,False,,,,
1109,Swain,Zac,Yasuo,Varus,Braum,Dr. Mundo,Sejuani,Talon,Ezreal,Morgana,False,,,,
1110,Dr. Mundo,Kindred,Swain,Ezreal,Tahm Kench,Darius,Sejuani,Irelia,Karthus,Morgana,True,,,,
1111,Kennen,Camille,Lulu,Swain,Gragas,Poppy,Kindred,Kled,Shen,Karthus,True,,,,
1112,Dr. Mundo,Sejuani,Zoe,Tahm Kench,Irelia,Darius,Trundle,Lucian,Swain,Shen,False,,,,
1113,Dr. Mundo,Kindred,Talon,Swain,Tahm Kench,Gragas,Trundle,Ekko,Lucian,Braum,False,,,,
1114,Rumble,Gragas,Yasuo,Ezreal,Tahm Kench,Poppy,Braum,Kai'Sa,Morgana,Alistar,False,,,,
1115,Dr. Mundo,Camille,Zoe,Vladimir,Pyke,Jarvan IV,Alistar,Kai'Sa,Heimerdinger,Morgana,True,,,,
1116,Rumble,Camille,Zoe,Ezreal,Rakan,Heimerdinger,Kindred,Galio,Jarvan IV,Tahm Kench,True,,,,
1117,Dr. Mundo,Sejuani,Yasuo,Xayah,Rakan,Gangplank,Kindred,Zoe,Ziggs,Tahm Kench,True,,,,
1118,Dr. Mundo,Sejuani,Kled,Vladimir,Alistar,Gragas,Kindred,Renekton,Swain,Morgana,False,,,,
1119,Gragas,Sejuani,Yasuo,Swain,Thresh,Kennen,Camille,Zoe,Ezreal,Shen,False,,,,
1120,Kennen,Camille,Galio,Zilean,Sejuani,Vladimir,Kindred,Anivia,Ezreal,Morgana,False,,,,
1121,Darius,Xin Zhao,Zoe,Ezreal,Shen,Kled,Taliyah,Malzahar,Ryze,Rakan,True,,,,
1122,Kennen,Taliyah,Galio,Ashe,Tahm Kench,Darius,Xin Zhao,Syndra,Mordekaiser,Rakan,False,,,,
1123,Gragas,Nocturne,Galio,Ashe,Braum,Dr. Mundo,Kindred,Lucian,Vladimir,Alistar,True,,,,
